UTD;ZONA;CARTEIRA;TURMA;TOTAL_ESPERADO_MAPA;TOTAL_ESPERADO_ATENA;DATA_PEDIDO;DIA_SEMANA;FLAG_DEF
EUNAPOLIS;91;CORTE;EPS;;19,0;2022-08-24;4;N
EUNAPOLIS;85;CORTE;EPS;;20,0;2022-08-24;4;N
EUNAPOLIS;90;CORTE;EPS;;1,0;2022-08-24;4;N
ITAPOAN;252;RECORTE;STC;;140,0;2022-08-24;4;N
ITAPOAN;252;RECORTE;EPS;;140,0;2022-08-24;4;N
RIBEIRA DO POMBAL;399;RECORTE;STC;;11,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;479;RECORTE;STC;;17,0;2022-08-24;4;N
ILHEUS;178;RECORTE;STC;;21,0;2022-08-24;4;N
ITABUNA;233;RECORTE;STC;;18,0;2022-08-24;4;N
ITABERABA;224;RECORTE;STC;;20,0;2022-08-24;4;N
SEABRA;441;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;202;RECORTE;STC;;21,0;2022-08-24;4;N
ITABERABA;213;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;205;RECORTE;STC;;21,0;2022-08-24;4;N
PAULO AFONSO;335;RECORTE;STC;;14,0;2022-08-24;4;N
LUIS EDUARDO MAGALHAES;320;RECORTE;STC;;21,0;2022-08-24;4;N
JUAZEIRO;290;RECORTE;STC;;16,0;2022-08-24;4;N
IRECE;195;RECORTE;STC;;21,0;2022-08-24;4;N
ILHEUS;180;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;193;RECORTE;STC;;42,0;2022-08-24;4;N
ITABUNA;229;RECORTE;STC;;16,0;2022-08-24;4;N
ITABERABA;215;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;203;RECORTE;STC;;21,0;2022-08-24;4;N
GUANAMBI;142;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;199;RECORTE;STC;;21,0;2022-08-24;4;N
ITAPETINGA;245;RECORTE;STC;;13,0;2022-08-24;4;N
ITABUNA;236;RECORTE;STC;;16,0;2022-08-24;4;N
IRECE;198;RECORTE;STC;;21,0;2022-08-24;4;N
RIBEIRA DO POMBAL;410;RECORTE;STC;;4,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;122;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;207;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;208;RECORTE;STC;;21,0;2022-08-24;4;N
IRECE;211;RECORTE;STC;;21,0;2022-08-24;4;N
RIBEIRA DO POMBAL;397;RECORTE;STC;;11,0;2022-08-24;4;N
ITABERABA;216;RECORTE;STC;;21,0;2022-08-24;4;N
VITORIA DA CONQUISTA;521;RECORTE;STC;;11,0;2022-08-24;4;N
VITORIA DA CONQUISTA;519;RECORTE;STC;;11,0;2022-08-24;4;N
ITABUNA;230;RECORTE;STC;;21,0;2022-08-24;4;N
ITABUNA;232;RECORTE;STC;;18,0;2022-08-24;4;N
IRECE;197;RECORTE;STC;;21,0;2022-08-24;4;N
ITABERABA;217;RECORTE;STC;;63,0;2022-08-24;4;N
SEABRA;443;RECORTE;STC;;12,0;2022-08-24;4;N
SEABRA;442;RECORTE;STC;;14,0;2022-08-24;4;N
PAULO AFONSO;407;RECORTE;STC;;9,0;2022-08-24;4;N
LUIS EDUARDO MAGALHAES;316;RECORTE;STC;;7,0;2022-08-24;4;N
LIVRAMENTO DE NOSSA SENHORA;310;RECORTE;STC;;17,0;2022-08-24;4;N
LIVRAMENTO DE NOSSA SENHORA;309;RECORTE;STC;;13,0;2022-08-24;4;N
LIVRAMENTO DE NOSSA SENHORA;305;RECORTE;STC;;5,0;2022-08-24;4;N
LIVRAMENTO DE NOSSA SENHORA;302;RECORTE;STC;;5,0;2022-08-24;4;N
ITABERABA;222;RECORTE;STC;;17,0;2022-08-24;4;N
GUANAMBI;138;RECORTE;STC;;15,0;2022-08-24;4;N
CANDEIAS;58;DISJUNTOR;EPS;;26,0;2022-08-24;4;N
CANDEIAS;59;DISJUNTOR;EPS;;10,0;2022-08-24;4;N
LAURO DE FREITAS;293;DISJUNTOR;EPS;;36,0;2022-08-24;4;N
CAMACARI;50;DISJUNTOR;EPS;;40,0;2022-08-24;4;N
EUNAPOLIS;89;DISJUNTOR;EPS;;4,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;480;DISJUNTOR;EPS;;16,0;2022-08-24;4;N
VITORIA DA CONQUISTA;519;DISJUNTOR;EPS;;30,0;2022-08-24;4;N
VITORIA DA CONQUISTA;521;DISJUNTOR;EPS;;31,0;2022-08-24;4;N
VITORIA DA CONQUISTA;520;DISJUNTOR;EPS;;3,0;2022-08-24;4;N
CONCEICAO DO COITE;73;DISJUNTOR;EPS;;7,0;2022-08-24;4;N
SERRINHA;463;CORTE;EPS;;6,0;2022-08-24;4;N
SERRINHA;455;CORTE;EPS;;6,0;2022-08-24;4;N
JACOBINA;262;CORTE;EPS;;8,0;2022-08-24;4;N
VITORIA DA CONQUISTA;520;CORTE;EPS;;14,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;470;CORTE;EPS;;8,0;2022-08-24;4;N
VITORIA DA CONQUISTA;521;CORTE;EPS;;28,0;2022-08-24;4;N
CONCEICAO DO COITE;66;CORTE;EPS;;6,0;2022-08-24;4;N
IBOTIRAMA;157;CORTE;EPS;;6,0;2022-08-24;4;N
VITORIA DA CONQUISTA;502;CORTE;EPS;;28,0;2022-08-24;4;N
RIBEIRA DO POMBAL;400;CORTE;EPS;;9,0;2022-08-24;4;N
JUAZEIRO;289;CORTE;EPS;;16,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;122;CORTE;EPS;;18,0;2022-08-24;4;N
CAMACARI;51;CORTE;EPS;;19,0;2022-08-24;4;N
CONCEICAO DO COITE;64;CORTE;EPS;;7,0;2022-08-24;4;N
ITAPETINGA;247;CORTE;EPS;;11,0;2022-08-24;4;N
VITORIA DA CONQUISTA;519;CORTE;EPS;;28,0;2022-08-24;4;N
CONCEICAO DO COITE;72;CORTE;EPS;;7,0;2022-08-24;4;N
JUAZEIRO;286;CORTE;EPS;;16,0;2022-08-24;4;N
IBOTIRAMA;155;CORTE;EPS;;12,0;2022-08-24;4;N
JACOBINA;534;CORTE;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;124;CORTE;EPS;;18,0;2022-08-24;4;N
CANDEIAS;59;CORTE;EPS;;17,0;2022-08-24;4;N
IBOTIRAMA;167;CORTE;EPS;;6,0;2022-08-24;4;N
JUAZEIRO;290;CORTE;EPS;;32,0;2022-08-24;4;N
CAMACARI;50;CORTE;EPS;;19,0;2022-08-24;4;N
LAURO DE FREITAS;298;CORTE;EPS;;28,0;2022-08-24;4;N
SERRINHA;468;CORTE;EPS;;6,0;2022-08-24;4;N
JACOBINA;259;CORTE;EPS;;8,0;2022-08-24;4;N
CANDEIAS;58;CORTE;EPS;;38,0;2022-08-24;4;N
JACOBINA;263;CORTE;EPS;;8,0;2022-08-24;4;N
IBOTIRAMA;171;CORTE;EPS;;6,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;472;CORTE;EPS;;9,0;2022-08-24;4;N
JUAZEIRO;291;CORTE;EPS;;15,0;2022-08-24;4;N
JACOBINA;257;CORTE;EPS;;7,0;2022-08-24;4;N
JUAZEIRO;292;CORTE;EPS;;16,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;123;CORTE;EPS;;54,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;121;CORTE;EPS;;16,0;2022-08-24;4;N
ITAPETINGA;241;CORTE;EPS;;11,0;2022-08-24;4;N
JUAZEIRO;285;CORTE;EPS;;16,0;2022-08-24;4;N
IBOTIRAMA;170;CORTE;EPS;;5,0;2022-08-24;4;N
RIBEIRA DO POMBAL;409;CORTE;EPS;;9,0;2022-08-24;4;N
SERRINHA;456;CORTE;EPS;;6,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;128;CORTE;EPS;;16,0;2022-08-24;4;N
JACOBINA;264;CORTE;EPS;;8,0;2022-08-24;4;N
JACOBINA;256;CORTE;EPS;;8,0;2022-08-24;4;N
RIBEIRA DO POMBAL;405;CORTE;EPS;;9,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;481;CORTE;EPS;;9,0;2022-08-24;4;N
SERRINHA;459;CORTE;EPS;;5,0;2022-08-24;4;N
JUAZEIRO;284;CORTE;EPS;;16,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;484;CORTE;EPS;;9,0;2022-08-24;4;N
RIBEIRA DO POMBAL;399;CORTE;EPS;;9,0;2022-08-24;4;N
SERRINHA;467;CORTE;EPS;;6,0;2022-08-24;4;N
IBOTIRAMA;156;CORTE;EPS;;6,0;2022-08-24;4;N
JACOBINA;255;CORTE;EPS;;8,0;2022-08-24;4;N
CAMACARI;52;CORTE;EPS;;19,0;2022-08-24;4;N
CAMACARI;53;CORTE;EPS;;19,0;2022-08-24;4;N
ITAPETINGA;239;CORTE;EPS;;11,0;2022-08-24;4;N
JACOBINA;258;CORTE;EPS;;8,0;2022-08-24;4;N
TEIXEIRA DE FREITAS;480;CORTE;EPS;;9,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;125;CORTE;EPS;;18,0;2022-08-24;4;N
SERRINHA;458;CORTE;EPS;;12,0;2022-08-24;4;N
IBOTIRAMA;166;CORTE;EPS;;5,0;2022-08-24;4;N
FEIRA DE SANTANA SUL;127;CORTE;EPS;;18,0;2022-08-24;4;N
JACOBINA;261;CORTE;EPS;;8,0;2022-08-24;4;N
VITORIA DA CONQUISTA;503;CORTE;EPS;;14,0;2022-08-24;4;N
CONCEICAO DO COITE;68;CORTE;EPS;;7,0;2022-08-24;4;N
LAURO DE FREITAS;295;CORTE;EPS;;14,0;2022-08-24;4;N
CAMACARI;55;CORTE;EPS;;19,0;2022-08-24;4;N
LAURO DE FREITAS;296;CORTE;EPS;;14,0;2022-08-24;4;N
LAURO DE FREITAS;293;CORTE;EPS;;14,0;2022-08-24;4;N
CONCEICAO DO COITE;63;CORTE;EPS;;4,0;2022-08-24;4;N
JUAZEIRO;287;CORTE;EPS;;11,0;2022-08-24;4;N
JACOBINA;260;CORTE;EPS;;4,0;2022-08-24;4;N
JUAZEIRO;288;CORTE;EPS;;10,0;2022-08-24;4;N
SANTO AMARO;422;RECORTE;EPS;;21,0;2022-08-24;4;N
EUNAPOLIS;88;RECORTE;EPS;;3,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;432;RECORTE;EPS;;8,0;2022-08-24;4;N
POSTO DA MATA;385;RECORTE;EPS;;5,0;2022-08-24;4;N
BRUMADO;47;RECORTE;EPS;;3,0;2022-08-24;4;N
AMARGOSA;11;RECORTE;EPS;;40,0;2022-08-24;4;N
AMARGOSA;11;BAIXA;EPS;;8,0;2022-08-24;4;N
PORTO SEGURO;376;RECORTE;EPS;;32,0;2022-08-24;4;N
POSTO DA MATA;378;RECORTE;EPS;;10,0;2022-08-24;4;N
BRUMADO;48;RECORTE;EPS;;3,0;2022-08-24;4;N
BRUMADO;48;BAIXA;EPS;;2,0;2022-08-24;4;N
IPIAU;526;RECORTE;EPS;;8,0;2022-08-24;4;N
IPIAU;526;BAIXA;EPS;;5,0;2022-08-24;4;N
VALENCA;491;RECORTE;EPS;;26,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;110;RECORTE;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;110;BAIXA;EPS;;3,0;2022-08-24;4;N
PITUBA;357;RECORTE;EPS;;26,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;112;RECORTE;EPS;;4,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;112;BAIXA;EPS;;1,0;2022-08-24;4;N
ALAGOINHAS;2;RECORTE;EPS;;38,0;2022-08-24;4;N
ALAGOINHAS;2;BAIXA;EPS;;1,0;2022-08-24;4;N
IRECE;205;RECORTE;EPS;;15,0;2022-08-24;4;N
IRECE;205;BAIXA;EPS;;4,0;2022-08-24;4;N
ITABUNA;233;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;233;BAIXA;EPS;;2,0;2022-08-24;4;N
IRECE;207;RECORTE;EPS;;13,0;2022-08-24;4;N
IRECE;207;BAIXA;EPS;;5,0;2022-08-24;4;N
BARREIRAS;16;RECORTE;EPS;;9,0;2022-08-24;4;N
PITUBA;359;RECORTE;EPS;;39,0;2022-08-24;4;N
IRECE;197;RECORTE;EPS;;13,0;2022-08-24;4;N
IRECE;197;BAIXA;EPS;;6,0;2022-08-24;4;N
IRECE;198;RECORTE;EPS;;15,0;2022-08-24;4;N
PAULO AFONSO;324;RECORTE;EPS;;2,0;2022-08-24;4;N
ILHEUS;175;RECORTE;EPS;;8,0;2022-08-24;4;N
ILHEUS;175;BAIXA;EPS;;1,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;109;RECORTE;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;109;BAIXA;EPS;;4,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;427;RECORTE;EPS;;8,0;2022-08-24;4;N
IRECE;199;RECORTE;EPS;;15,0;2022-08-24;4;N
IRECE;199;BAIXA;EPS;;2,0;2022-08-24;4;N
LUIS EDUARDO MAGALHAES;323;RECORTE;EPS;;6,0;2022-08-24;4;N
AMARGOSA;10;RECORTE;EPS;;25,0;2022-08-24;4;N
ESPLANADA;79;RECORTE;EPS;;4,0;2022-08-24;4;N
ESPLANADA;79;BAIXA;EPS;;3,0;2022-08-24;4;N
PORTO SEGURO;373;RECORTE;EPS;;16,0;2022-08-24;4;N
ESPLANADA;77;RECORTE;EPS;;4,0;2022-08-24;4;N
IPIAU;188;RECORTE;EPS;;8,0;2022-08-24;4;N
IPIAU;188;BAIXA;EPS;;3,0;2022-08-24;4;N
LUIS EDUARDO MAGALHAES;320;RECORTE;EPS;;5,0;2022-08-24;4;N
REMANSO;392;RECORTE;EPS;;6,0;2022-08-24;4;N
AMARGOSA;5;RECORTE;EPS;;10,0;2022-08-24;4;N
AMARGOSA;5;BAIXA;EPS;;1,0;2022-08-24;4;N
VALENCA;490;RECORTE;EPS;;13,0;2022-08-24;4;N
BRUMADO;49;RECORTE;EPS;;2,0;2022-08-24;4;N
JEQUIE;281;RECORTE;EPS;;10,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;431;RECORTE;EPS;;8,0;2022-08-24;4;N
CAMACARI;52;RECORTE;EPS;;11,0;2022-08-24;4;N
CAMACARI;52;BAIXA;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;111;RECORTE;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;111;BAIXA;EPS;;6,0;2022-08-24;4;N
PAULO AFONSO;403;RECORTE;EPS;;2,0;2022-08-24;4;N
SANTO AMARO;424;RECORTE;EPS;;21,0;2022-08-24;4;N
IPIAU;527;RECORTE;EPS;;8,0;2022-08-24;4;N
IPIAU;527;BAIXA;EPS;;4,0;2022-08-24;4;N
ITABUNA;230;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;230;BAIXA;EPS;;2,0;2022-08-24;4;N
SEABRA;444;RECORTE;EPS;;6,0;2022-08-24;4;N
IPIAU;532;RECORTE;EPS;;8,0;2022-08-24;4;N
IPIAU;532;BAIXA;EPS;;5,0;2022-08-24;4;N
ESPLANADA;78;RECORTE;EPS;;8,0;2022-08-24;4;N
ESPLANADA;78;BAIXA;EPS;;2,0;2022-08-24;4;N
SENHOR DO BONFIM;451;RECORTE;EPS;;11,0;2022-08-24;4;N
POSTO DA MATA;386;RECORTE;EPS;;5,0;2022-08-24;4;N
SENHOR DO BONFIM;446;RECORTE;EPS;;11,0;2022-08-24;4;N
ESPLANADA;80;RECORTE;EPS;;4,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;106;RECORTE;EPS;;4,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;106;BAIXA;EPS;;4,0;2022-08-24;4;N
JEQUIE;275;RECORTE;EPS;;10,0;2022-08-24;4;N
IRECE;193;RECORTE;EPS;;45,0;2022-08-24;4;N
IRECE;193;BAIXA;EPS;;13,0;2022-08-24;4;N
VALENCA;495;RECORTE;EPS;;11,0;2022-08-24;4;N
PITUBA;356;RECORTE;EPS;;13,0;2022-08-24;4;N
SANTO AMARO;419;RECORTE;EPS;;21,0;2022-08-24;4;N
PAULO AFONSO;341;RECORTE;EPS;;4,0;2022-08-24;4;N
JEQUIE;273;RECORTE;EPS;;10,0;2022-08-24;4;N
ILHEUS;178;RECORTE;EPS;;8,0;2022-08-24;4;N
EUNAPOLIS;85;RECORTE;EPS;;3,0;2022-08-24;4;N
EUNAPOLIS;85;BAIXA;EPS;;1,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;107;RECORTE;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;107;BAIXA;EPS;;6,0;2022-08-24;4;N
EUNAPOLIS;87;RECORTE;EPS;;3,0;2022-08-24;4;N
EUNAPOLIS;87;BAIXA;EPS;;4,0;2022-08-24;4;N
BRUMADO;46;RECORTE;EPS;;3,0;2022-08-24;4;N
ITABUNA;232;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;232;BAIXA;EPS;;2,0;2022-08-24;4;N
SANTA MARIA DA VITORIA;414;RECORTE;EPS;;5,0;2022-08-24;4;N
ITABUNA;184;RECORTE;EPS;;33,0;2022-08-24;4;N
ITABUNA;184;BAIXA;EPS;;5,0;2022-08-24;4;N
AMARGOSA;6;RECORTE;EPS;;25,0;2022-08-24;4;N
AMARGOSA;6;BAIXA;EPS;;2,0;2022-08-24;4;N
PAULO AFONSO;345;RECORTE;EPS;;2,0;2022-08-24;4;N
LIVRAMENTO DE NOSSA SENHORA;311;RECORTE;EPS;;4,0;2022-08-24;4;N
BRUMADO;44;RECORTE;EPS;;3,0;2022-08-24;4;N
BRUMADO;44;BAIXA;EPS;;1,0;2022-08-24;4;N
PORTO SEGURO;366;RECORTE;EPS;;16,0;2022-08-24;4;N
IRECE;211;RECORTE;EPS;;15,0;2022-08-24;4;N
IRECE;211;BAIXA;EPS;;1,0;2022-08-24;4;N
BARREIRAS;20;RECORTE;EPS;;9,0;2022-08-24;4;N
ILHEUS;173;RECORTE;EPS;;8,0;2022-08-24;4;N
ILHEUS;173;BAIXA;EPS;;2,0;2022-08-24;4;N
JEQUIE;270;RECORTE;EPS;;10,0;2022-08-24;4;N
IPIAU;189;RECORTE;EPS;;8,0;2022-08-24;4;N
IPIAU;189;BAIXA;EPS;;4,0;2022-08-24;4;N
PITUBA;358;RECORTE;EPS;;26,0;2022-08-24;4;N
POSTO DA MATA;388;RECORTE;EPS;;5,0;2022-08-24;4;N
SANTO AMARO;421;RECORTE;EPS;;21,0;2022-08-24;4;N
ESPLANADA;83;RECORTE;EPS;;4,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;429;RECORTE;EPS;;8,0;2022-08-24;4;N
GUANAMBI;142;RECORTE;EPS;;19,0;2022-08-24;4;N
GUANAMBI;142;BAIXA;EPS;;1,0;2022-08-24;4;N
SENHOR DO BONFIM;450;RECORTE;EPS;;11,0;2022-08-24;4;N
SENHOR DO BONFIM;453;RECORTE;EPS;;11,0;2022-08-24;4;N
ALAGOINHAS;1;RECORTE;EPS;;76,0;2022-08-24;4;N
LUIS EDUARDO MAGALHAES;317;RECORTE;EPS;;6,0;2022-08-24;4;N
ITABUNA;185;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;185;BAIXA;EPS;;2,0;2022-08-24;4;N
VALENCA;493;RECORTE;EPS;;26,0;2022-08-24;4;N
VALENCA;489;RECORTE;EPS;;12,0;2022-08-24;4;N
PORTO SEGURO;377;RECORTE;EPS;;16,0;2022-08-24;4;N
IRECE;192;RECORTE;EPS;;13,0;2022-08-24;4;N
IRECE;192;BAIXA;EPS;;1,0;2022-08-24;4;N
BOM JESUS DA LAPA;23;RECORTE;EPS;;10,0;2022-08-24;4;N
BOM JESUS DA LAPA;23;BAIXA;EPS;;3,0;2022-08-24;4;N
ILHEUS;179;RECORTE;EPS;;8,0;2022-08-24;4;N
ILHEUS;179;BAIXA;EPS;;1,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;108;RECORTE;EPS;;8,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;108;BAIXA;EPS;;4,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;9;RECORTE;EPS;;8,0;2022-08-24;4;N
ILHEUS;186;RECORTE;EPS;;8,0;2022-08-24;4;N
ILHEUS;186;BAIXA;EPS;;2,0;2022-08-24;4;N
VALENCA;497;RECORTE;EPS;;13,0;2022-08-24;4;N
ALAGOINHAS;3;RECORTE;EPS;;57,0;2022-08-24;4;N
ALAGOINHAS;3;BAIXA;EPS;;7,0;2022-08-24;4;N
ALAGOINHAS;4;RECORTE;EPS;;19,0;2022-08-24;4;N
ALAGOINHAS;4;BAIXA;EPS;;5,0;2022-08-24;4;N
IRECE;203;RECORTE;EPS;;15,0;2022-08-24;4;N
IRECE;203;BAIXA;EPS;;2,0;2022-08-24;4;N
ITABUNA;225;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;225;BAIXA;EPS;;2,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;435;RECORTE;EPS;;8,0;2022-08-24;4;N
SENHOR DO BONFIM;454;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;226;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;226;BAIXA;EPS;;1,0;2022-08-24;4;N
ILHEUS;180;RECORTE;EPS;;8,0;2022-08-24;4;N
ILHEUS;180;BAIXA;EPS;;2,0;2022-08-24;4;N
SANTO ANTONIO DE JESUS;426;RECORTE;EPS;;8,0;2022-08-24;4;N
BOM JESUS DA LAPA;33;RECORTE;EPS;;10,0;2022-08-24;4;N
BOM JESUS DA LAPA;33;BAIXA;EPS;;2,0;2022-08-24;4;N
ITABUNA;234;RECORTE;EPS;;11,0;2022-08-24;4;N
ITABUNA;234;BAIXA;EPS;;2,0;2022-08-24;4;N
SANTA MARIA DA VITORIA;417;RECORTE;EPS;;5,0;2022-08-24;4;N
SANTO AMARO;420;RECORTE;EPS;;21,0;2022-08-24;4;N
PAULO AFONSO;333;RECORTE;EPS;;2,0;2022-08-24;4;N
SEABRA;442;RECORTE;EPS;;4,0;2022-08-24;4;N
BARREIRAS;17;RECORTE;EPS;;5,0;2022-08-24;4;N
SENHOR DO BONFIM;445;RECORTE;EPS;;5,0;2022-08-24;4;N
SENHOR DO BONFIM;447;RECORTE;EPS;;7,0;2022-08-24;4;N
SANTA MARIA DA VITORIA;412;RECORTE;EPS;;3,0;2022-08-24;4;N
LUIS EDUARDO MAGALHAES;319;RECORTE;EPS;;4,0;2022-08-24;4;N
LIVRAMENTO DE NOSSA SENHORA;305;RECORTE;EPS;;1,0;2022-08-24;4;N
BOM JESUS DA LAPA;27;RECORTE;EPS;;2,0;2022-08-24;4;N
BOM JESUS DA LAPA;27;BAIXA;EPS;;1,0;2022-08-24;4;N
RIBEIRA DO POMBAL;400;RECORTE;EPS;;20,0;2022-08-24;4;N
CANDEIAS;59;BAIXA;EPS;;16,0;2022-08-24;4;N
CANDEIAS;58;BAIXA;EPS;;48,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;113;CORTE;EPS;;4,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;108;CORTE;EPS;;74,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;110;CORTE;EPS;;48,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;109;CORTE;EPS;;30,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;111;CORTE;EPS;;24,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;115;CORTE;EPS;;3,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;112;CORTE;EPS;;15,0;2022-08-24;4;N
FEIRA DE SANTANA NORTE;106;CORTE;STC;;23,0;2022-08-25;5;N
JUAZEIRO;284;CORTE;STC;;14,0;2022-08-25;5;N
JACOBINA;261;CORTE;STC;;5,0;2022-08-25;5;N
FEIRA DE SANTANA SUL;121;CORTE;STC;;1,0;2022-08-25;5;N
FEIRA DE SANTANA SUL;126;CORTE;STC;;1,0;2022-08-25;5;N
FEIRA DE SANTANA SUL;122;CORTE;STC;;22,0;2022-08-25;5;N
FEIRA DE SANTANA SUL;127;CORTE;STC;;1,0;2022-08-25;5;N
FEIRA DE SANTANA SUL;128;CORTE;STC;;1,0;2022-08-25;5;N
ALAGOINHAS;1;CORTE;STC;;19,0;2022-08-25;5;N
ALAGOINHAS;3;CORTE;STC;;2,0;2022-08-25;5;N
EUNAPOLIS;87;RECORTE;STC;;1,0;2022-08-25;5;N
EUNAPOLIS;86;RECORTE;STC;;6,0;2022-08-25;5;N
EUNAPOLIS;91;RECORTE;STC;;5,0;2022-08-25;5;N
EUNAPOLIS;88;RECORTE;STC;;5,0;2022-08-25;5;N
EUNAPOLIS;90;RECORTE;STC;;3,0;2022-08-25;5;N
EUNAPOLIS;89;RECORTE;STC;;1,0;2022-08-25;5;N
EUNAPOLIS;85;RECORTE;STC;;1,0;2022-08-25;5;N
EUNAPOLIS;99;RECORTE;STC;;14,0;2022-08-25;5;N
EUNAPOLIS;97;RECORTE;STC;;8,0;2022-08-25;5;N
VALENCA;487;RECORTE;EPS;;11,0;2022-08-25;5;N
REMANSO;389;RECORTE;EPS;;19,0;2022-08-25;5;N
REMANSO;390;RECORTE;EPS;;1,0;2022-08-25;5;N
REMANSO;393;RECORTE;EPS;;60,0;2022-08-25;5;N
REMANSO;391;RECORTE;EPS;;20,0;2022-08-25;5;N
TEIXEIRA DE FREITAS;481;RECORTE;EPS;;25,0;2022-08-25;5;N
TEIXEIRA DE FREITAS;482;RECORTE;EPS;;38,0;2022-08-25;5;N
TEIXEIRA DE FREITAS;480;RECORTE;EPS;;25,0;2022-08-25;5;N
TEIXEIRA DE FREITAS;485;RECORTE;EPS;;91,0;2022-08-25;5;N
PITUBA;358;RECORTE;EPS;;14,0;2022-08-25;5;N
PITUBA;359;RECORTE;EPS;;138,0;2022-08-25;5;N
AMARGOSA;5;RECORTE;EPS;;39,0;2022-08-25;5;N
LAURO DE FREITAS;294;RECORTE;EPS;;53,0;2022-08-25;5;N
LAURO DE FREITAS;298;RECORTE;EPS;;120,0;2022-08-25;5;N
LAURO DE FREITAS;296;RECORTE;EPS;;7,0;2022-08-25;5;N
ILHEUS;179;RECORTE;EPS;;17,0;2022-08-25;5;N
ILHEUS;178;RECORTE;EPS;;17,0;2022-08-25;5;N
ILHEUS;177;RECORTE;EPS;;17,0;2022-08-25;5;N
VALENCA;497;RECORTE;EPS;;168,0;2022-08-25;5;N
VALENCA;498;RECORTE;EPS;;51,0;2022-08-25;5;N
VALENCA;496;RECORTE;EPS;;23,0;2022-08-25;5;N
VALENCA;495;RECORTE;EPS;;2,0;2022-08-25;5;N
PERIPERI;348;RECORTE;STC;;19,0;2022-08-25;5;N
PIRAJA;353;RECORTE;STC;;17,0;2022-08-25;5;N
SERRINHA;467;RECORTE;STC;;11,0;2022-08-25;5;N
REMANSO;390;RECORTE;STC;;15,0;2022-08-25;5;N
PERIPERI;347;RECORTE;STC;;19,0;2022-08-25;5;N
PIRAJA;352;RECORTE;STC;;17,0;2022-08-25;5;N
JUAZEIRO;290;RECORTE;STC;;16,0;2022-08-25;5;N
SANTO ANTONIO DE JESUS;428;RECORTE;STC;;20,0;2022-08-25;5;N
CAMACARI;50;RECORTE;STC;;16,0;2022-08-25;5;N
LAURO DE FREITAS;293;RECORTE;STC;;16,0;2022-08-25;5;N
SERRINHA;456;RECORTE;STC;;11,0;2022-08-25;5;N
